,angle,arc_length,distance,distance_squared,distance_cube,adj_distance,adj_distance_squared,adj_distance_cube,goal
0,0.2018572405216968,6.350967734324471,31.462669943919256,989.8996,31144.884392417694,14.962669943919256,223.88149185066467,3349.864869113744,0
1,0.2472024259657817,6.462476625702339,26.14244824036188,683.4276,17866.47065903474,9.64244824036188,92.9768080680579,896.5240593503092,0
2,0.2242117351304475,6.559827303419063,29.257287980945875,855.9889,25043.91375579308,12.757287980945875,162.74839662878608,2076.228164230625,0
3,0.1851583646561863,6.847227674173153,36.9803853414212,1367.5488999999998,50572.48529523667,20.4803853414212,419.4461837331002,8590.419472842448,0
4,0.3451050435308473,7.247205914147795,21.0,441.0,9261.0,4.5,20.25,91.125,0
5,0.2235517892595782,7.047337105494965,31.524404831812447,993.7881,31328.57838143771,15.024404831812449,225.7327405501892,3391.500077820528,0
6,0.1511972888965585,4.056044747920502,26.826173786062,719.6436,19305.28427762729,10.326173786062,106.62986505995404,1101.0785173934255,0
7,0.1966145985681355,6.148923145010011,31.2739907910711,978.0625,30587.91761809197,14.7739907910711,218.27080389465365,3224.730846699299,0
8,0.3078667327928565,7.188342099523088,23.34887577593405,545.17,12729.106606765965,6.848875775934051,46.90709939417625,321.2608967601045,0
9,0.2087850126175918,5.813088066758637,27.84245858396848,775.2025000000001,21583.543500438827,11.34245858396848,128.65136672904023,1459.2227988950794,0
10,0.1705834466189353,6.374875031170497,37.371006141124965,1396.5920999999998,52192.05194574661,20.871006141124965,435.598897342876,9091.387261510428,0
11,0.2238484855830203,7.287858009855055,32.55710214377194,1059.9648999999995,34509.385518113,16.057102143771942,257.8305292555255,4140.011144038753,0
12,0.2694736091607361,7.033622552889843,26.10134096172072,681.2799999999999,17782.321570401087,9.60134096172072,92.18574826321615,885.1068008864919,0
13,0.275319395618542,6.960588892462092,25.281868997366477,639.1729,16159.485524466822,8.781868997366473,77.12122308690643,677.268478065887,0
14,0.2134903559058277,5.595738617362833,26.210732534593536,687.0025,18006.8387780971,9.710732534593536,94.2983263584134,915.7058257263642,0
15,0.2408768727905485,6.521672270171598,27.074713294880887,733.0400999999998,19846.85054115081,10.574713294880889,111.82456126893058,1182.5126747447823,0
16,0.1390005371222224,3.888364563359255,27.97373768376332,782.5299999999999,21890.288949675305,11.473737683763318,131.64665643581043,1510.4792028890008,0
17,0.2566412497298097,7.14405346557787,27.836731129929756,774.8836000000001,21570.22643019204,11.336731129929753,128.5214727123183,1457.0133805621565,0
18,0.2625873345348687,7.224015720855227,27.5109069279804,756.85,20821.62990844197,11.0109069279804,121.24007137664678,1334.9631418699582,0
19,0.0969010901959236,3.1269189050969186,32.26918189232568,1041.3000999999997,33601.90233139692,15.769181892325683,248.6670975532522,3921.276691953929,0
20,0.2354900614482195,6.449801091110861,27.388846269969093,750.1488999999999,20545.712901686416,10.888846269969092,118.56697309101985,1291.0575426836772,0
21,0.2048313568355814,6.63514498550222,32.39320916488516,1049.3199999999997,33990.842240897284,15.893209164885157,252.59409755878957,4014.530826317249,0
22,0.2825681010825148,6.421057160785563,22.72392791750581,516.3769,11734.111453865107,6.223927917505812,38.73727872230823,241.09803048797804,0
23,0.2499226025419162,7.1844819813779335,28.74682765106439,826.3801000000002,23755.80630896936,12.24682765106439,149.9847875148753,1836.837842976192,0
24,0.2134855014775985,6.651191762820701,31.1552387248116,970.6489,30240.798197475782,14.655238724811596,214.77602208121743,3147.5938759656483,0
25,0.2205499130512897,7.235075608121156,32.80470850350601,1076.1488999999997,35302.750970868634,16.304708503506014,265.8435193843013,4334.501091107183,0
26,0.2631984357153702,7.094244699315945,26.953977443041683,726.5168999999999,19582.52013458857,10.453977443041683,109.28564437962432,1142.469661192868,0
27,0.2663356868322938,6.849375628006355,25.717077983316845,661.3681,17008.455003378094,9.217077983316845,84.95452655054412,783.0324962521264,0
28,0.228737118896409,7.2470691532548175,31.682960720235727,1003.81,31803.672800579825,15.182960720235728,230.52229623222095,3500.0109688323555,0
29,0.1968354139019253,6.619996370018849,33.632140877440435,1131.1209,38042.01745821721,17.132140877440435,293.5102510444655,5028.458969866691,0
30,0.2849838846208156,6.770080546005261,23.756011870682336,564.3481,13406.660162797025,7.256011870682336,52.64970826748297,382.0269081768184,0
31,0.3286746808708283,7.250722133947457,22.060482768969496,486.6649000000001,10736.062640712264,5.560482768969496,30.91896862400668,171.92439226809765,0
32,0.2513817180663638,7.072409193190807,28.13414295833445,791.5300000000002,22269.018175810477,11.634142958334454,135.35328237496316,1574.719437030133,0
33,0.3185382636052907,7.142995237250537,22.424292630983928,502.84890000000007,11276.030882768377,5.924292630983928,35.097243177530466,207.9263391244947,0
34,0.3005869799481251,7.2620526647344095,24.159571602162156,583.6849,14101.577134650854,7.659571602162153,58.66903712864889,449.379690716796,0
35,0.1459210556962521,5.088960153955711,34.874748744614635,1216.2481,42416.34689861494,18.374748744614635,337.6313914277171,6203.891985778938,0
36,0.2601386937864854,7.054040950120828,27.11646178984272,735.3025000000001,19938.802145225825,10.616461789842717,112.7092609351904,1196.5735620798614,0
37,0.2210310612348905,7.008281530610674,31.707224728758582,1005.3481,31876.79813733046,15.207224728758586,231.25968395096663,3516.817984544035,0
38,0.3612927953601346,7.224519903583595,19.996302158149145,399.8521,7995.563410170467,3.496302158149142,12.224128781078347,42.73924783877726,1
39,0.2354173994928586,7.103990647277935,30.17614952242913,910.6,27478.401755123963,13.676149522429132,187.03706575983853,2557.9468775679625,0
