,matchId,Type,SecondaryType,location,team,opponentTeam,Player,goal,X,Y,C,distance,angle,arc_length,distance_squared,distance_cube,adj_distance,adj_distance_squared,adj_distance_cube
689336,5232627,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 73, 'y': 59}",Augsburg,Köln,M. Gregoritsch,0,27.0,59.0,9.0,29.003049839628936,0.24563422747828703,7.12414174187151,841.1769,24396.695554644568,12.503049839628936,156.32625529224515,1954.5549611614979
689394,5232627,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 90, 'y': 16}",Augsburg,Köln,A. Maier,0,10.0,16.0,34.0,25.392605222780904,0.12113564231214238,3.075949543640226,644.7844000000001,16372.755723007653,8.892605222780904,79.07842764823022,703.213238713954
689730,5232628,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 37}",Arminia Bielefeld,Hertha BSC,G. Castro,0,28.0,37.0,13.0,30.700254070609905,0.2276141540641704,6.987812359836977,942.5056000000001,28935.16138297263,14.200254070609905,201.64721566987316,2863.44169514327
695086,5232618,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 77, 'y': 42}",Bochum,Augsburg,Danilo Soares,0,23.0,42.0,8.0,24.755122702180252,0.28678500414288477,7.0993979667023845,612.8161000000001,15170.337749371565,8.255122702180252,68.14705082805179,562.5622663772818
696196,5232618,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 50}",Bochum,Augsburg,E. Löwen,0,28.0,50.0,0.0,29.4,0.24770521650787172,7.282533365331428,864.3599999999999,25412.183999999997,12.899999999999999,166.40999999999997,2146.6889999999994
703742,5232617,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 95, 'y': 83}",Köln,Arminia Bielefeld,M. Uth,0,5.0,83.0,33.0,23.04595626134876,0.07409335651982712,1.7075522536124559,531.1161000000001,12240.078410298136,6.54595626134876,42.84954337549103,280.4912367547308
704044,5232617,free_kick,"['free_kick_shot', 'shot']","{'x': 76, 'y': 39}",Arminia Bielefeld,Köln,P. Wimmer,0,24.0,39.0,11.0,26.286696254949955,0.265792397632244,6.9868040234336775,690.9904,18163.854759886373,9.786696254949955,95.77942358665149,937.3641261167475
704652,5232617,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 74, 'y': 28}",Köln,Arminia Bielefeld,M. Uth,0,26.0,28.0,22.0,31.13023610575416,0.2061300182862635,6.416876137734806,969.0916,30168.05031610307,14.630236105754161,214.04380851011268,3131.51145547778
708308,5232613,free_kick,"['free_kick_shot', 'shot']","{'x': 76, 'y': 20}",Wolfsburg,Mainz 05,M. Philipp,0,24.0,20.0,30.0,32.42221460665511,0.1759073444282891,5.703305671940786,1051.2,34082.23199451585,15.92221460665511,253.51691798038135,4036.550774501414
709422,5232603,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 79, 'y': 72}",RB Leipzig,Bayer Leverkusen,M. Halstenberg,0,21.0,72.0,22.0,26.645902123966458,0.22768484217737203,6.0668680197690055,710.0041000000002,18918.699756214897,10.145902123966458,102.93932990910709,1044.4123659644936
713068,5232607,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 81, 'y': 84}",Greuther Fürth,Hoffenheim,B. Hrgota,0,19.0,84.0,34.0,30.53746715102613,0.15756390915095791,4.811602699884643,932.5369000000001,28477.314950869742,14.037467151026132,197.0504840161377,2766.089696470333
716850,5232605,free_kick,"['free_kick_shot', 'shot']","{'x': 70, 'y': 58}",Borussia M'gladbach,Köln,L. Netz,0,30.0,58.0,8.0,31.96628849272308,0.22478429648664525,7.185519670125901,1021.8436,32664.547312042727,15.46628849272308,239.2060797401384,3699.6302384743017
721706,5232608,free_kick,"['free_kick_shot', 'carry', 'shot']","{'x': 75, 'y': 27}",Mainz 05,Stuttgart,M. Ingvartsen,0,25.0,27.0,23.0,30.55604850107422,0.20583871492443534,6.289617756629836,933.6721,28529.32997169982,14.056048501074219,197.5724994645508,2777.088634952186
721725,5232608,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 70, 'y': 48}",Stuttgart,Mainz 05,B. Sosa,0,30.0,48.0,2.0,31.52934506138686,0.23092265812544271,7.280840170529753,994.0995999999999,31343.30931378665,15.02934506138686,225.8812129742336,3394.846692674371
722480,5232609,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 67, 'y': 41}",Augsburg,Hertha BSC,M. Gregoritsch,0,33.0,41.0,9.0,35.186316942811736,0.20421816002442175,7.185684904097149,1238.0769000000003,43563.36620297384,18.686316942811736,349.17844088721296,6524.8590160153135
723007,5232609,free_kick,"['free_kick_shot', 'shot']","{'x': 78, 'y': 70}",Augsburg,Hertha BSC,M. Gregoritsch,0,22.0,70.0,20.0,26.806156009394556,0.23534403577167168,6.3086689387759645,718.5699999999998,19262.099523670644,10.306156009394556,106.21685168997952,1094.6874443436527
723017,5232609,free_kick,"['free_kick_shot', 'shot']","{'x': 67, 'y': 62}",Hertha BSC,Augsburg,M. Plattenhardt,0,33.0,62.0,12.0,35.597866509104165,0.19959978135525086,7.105326371930598,1267.2080999999998,45109.90478305552,19.097866509104165,364.7285051995625,6965.536304366349
726700,5232596,free_kick,"['free_kick_shot', 'shot']","{'x': 75, 'y': 48}",Eintracht Frankfurt,Freiburg,A. Hrustić,0,25.0,48.0,2.0,26.2852068662204,0.27635248679538477,7.26398228341113,690.9121,18160.767474874756,9.785206866220399,95.75027341472685,936.9362328602656
729863,5232598,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 71, 'y': 41}",Union Berlin,Hertha BSC,S. Becker,0,29.0,41.0,9.0,31.05892625317237,0.23016192203776048,7.148582162859211,964.6568999999998,29961.20751671387,14.55892625317237,211.96233364531165,3085.943983992409
733024,5232595,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 79, 'y': 71}",Wolfsburg,Arminia Bielefeld,M. Arnold,1,21.0,71.0,21.0,26.270152264499725,0.23413600261961576,6.150788439418612,690.1209,18129.581123913587,9.770152264499725,95.4558752715091,932.618435943738
736539,5232601,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 45}",Greuther Fürth,Borussia M'gladbach,J. Green,0,25.0,45.0,5.0,26.46927464060925,0.27263957849848364,7.216571881176308,700.6225,18544.969371890253,9.96927464060925,99.38643685989469,990.8106846078605
738640,5232597,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 74, 'y': 30}",Borussia Dortmund,Stuttgart,M. Reus,0,26.0,30.0,20.0,30.5,0.21460200154302522,6.545361047062269,930.25,28372.625,14.0,196.0,2744.0
739512,5232573,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 53, 'y': 75}",Augsburg,Mainz 05,J. Gouweleeuw,0,47.0,75.0,25.0,52.196000804659356,0.1324688076108057,6.91434198864588,2724.4225,142203.95900223206,35.696000804659356,1274.2044734462413,45484.00390943758
740413,5232573,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 78, 'y': 88}",Augsburg,Mainz 05,D. Caligiuri,0,22.0,88.0,38.0,34.66,0.14139307870567278,4.900684107938618,1201.3155999999997,41637.59869599999,18.159999999999997,329.7855999999999,5988.906495999997
740498,5232573,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 69, 'y': 65}",Mainz 05,Augsburg,Aarón Martín,0,31.0,65.0,15.0,34.11073877827919,0.20427190773049764,6.967865684335755,1163.5424999999998,39689.29427492591,17.61073877827919,310.13812031678646,5461.761422085449
740545,5232573,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 66}",Mainz 05,Augsburg,K. Stöger,0,24.0,66.0,16.0,27.448395217207143,0.24429086770712397,6.705392284779604,753.4143999999999,20680.016213534986,10.948395217207143,119.86735783216423,1312.355207188924
740605,5232573,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 86, 'y': 12}",Mainz 05,Augsburg,A. Stach,0,14.0,12.0,38.0,29.728699937938757,0.12300182535127581,3.656684357686827,883.7955999999998,26274.09419887054,13.228699937938757,174.99850204802087,2315.002673182029
741457,5232588,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 77, 'y': 32}",Mainz 05,Borussia M'gladbach,A. Stach,0,23.0,32.0,18.0,27.074713294880887,0.24087687279054856,6.521672270171598,733.0400999999998,19846.850541150812,10.574713294880887,111.82456126893058,1182.5126747447825
742577,5232588,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 46}",Borussia M'gladbach,Mainz 05,L. Bénes,0,28.0,46.0,4.0,29.52555503288634,0.2456554047702198,7.253112172669095,871.7583999999999,25739.150614580944,13.025555032886341,169.6650839147507,2209.9818876908644
749232,5232586,free_kick,"['free_kick_shot', 'shot']","{'x': 81, 'y': 70}",Bayer Leverkusen,Hertha BSC,P. Schick,0,19.0,70.0,20.0,24.144616377155383,0.25098819783751547,6.060013751980391,582.9625,14075.405924767445,7.6446163771553834,58.4401595538723,446.75260080910584
756390,5232587,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 81, 'y': 30}",Union Berlin,Köln,A. Voglsammer,0,19.0,30.0,20.0,24.144616377155383,0.25098819783751547,6.060013751980391,582.9625,14075.405924767445,7.6446163771553834,58.4401595538723,446.75260080910584
758921,5232577,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 67}",Wolfsburg,Bayer Leverkusen,M. Arnold,0,28.0,67.0,17.0,31.591036703470177,0.21519019293421235,6.798081283211531,997.9935999999999,31527.652447428332,15.091036703470177,227.73938878548404,3436.8234749876037
759531,5232577,free_kick,"['free_kick_shot', 'shot']","{'x': 78, 'y': 64}",Bayer Leverkusen,Wolfsburg,K. Demirbay,0,22.0,64.0,14.0,24.984803381255574,0.27005433324209477,6.747254418309809,624.2404,15596.523656636331,8.484803381255574,71.99188841856602,610.837018276823
761829,5232576,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 74, 'y': 48}",RB Leipzig,Eintracht Frankfurt,C. Nkunku,0,26.0,48.0,2.0,27.333854466576792,0.2659019041018419,7.268123949105405,747.1396000000001,20422.205092616397,10.833854466576792,117.3724026029659,1271.5955281929917
765011,5232578,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 36}",Stuttgart,Augsburg,Omar Marmoush,0,24.0,36.0,14.0,26.938270174604753,0.2534111868531226,6.826459016716664,725.6704,19548.3052929135,10.438270174604753,108.95748423804314,1137.3276580219333
765252,5232578,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 80, 'y': 30}",Stuttgart,Augsburg,Omar Marmoush,1,20.0,30.0,20.0,25.019192632856882,0.24586791785379725,6.151416799023585,625.96,15661.013820463095,8.519192632856882,72.57664311572297,618.2944033489503
765674,5232579,free_kick,"['free_kick_shot', 'shot']","{'x': 73, 'y': 47}",Arminia Bielefeld,Mainz 05,R. Hack,0,27.0,47.0,3.0,28.423302060105545,0.25549363590318286,7.261972787710794,807.8841000000001,22962.733803856518,11.923302060105545,142.16513201651713,1695.0778114477155
768072,5232580,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 69, 'y': 52}",Hoffenheim,Hertha BSC,D. Raum,0,31.0,52.0,2.0,32.5783992854161,0.22356195411260024,7.283290606108162,1061.3521,34577.152496214876,16.078399285416097,258.5149235812689,4156.50616257847
770159,5232583,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 69, 'y': 48}",Freiburg,Greuther Fürth,V. Grifo,0,31.0,48.0,2.0,32.5783992854161,0.22356195411260024,7.283290606108162,1061.3521,34577.152496214876,16.078399285416097,258.5149235812689,4156.50616257847
771237,5232561,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 56}",Mainz 05,Borussia Dortmund,K. Stöger,0,24.0,56.0,6.0,25.528149169103504,0.2813317998822807,7.181880153407237,651.6863999999999,16636.34763067605,9.028149169103504,81.50747741958428,735.8616645413424
771741,5232561,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 78, 'y': 31}",Borussia Dortmund,Mainz 05,T. Hazard,0,22.0,31.0,19.0,26.46764817659476,0.24128639988566578,6.386283541970956,700.5364,18541.55097009826,9.96764817659476,99.35401017237285,990.3258183320296
772041,5232561,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 77, 'y': 60}",Borussia Dortmund,Mainz 05,G. Reyna,0,23.0,60.0,10.0,25.089091254965773,0.27943814379715753,7.010849089845133,629.4625,15792.642104078894,8.589091254965773,73.77248858612951,633.6386365721872
774703,5232566,free_kick,"['free_kick_shot', 'carry', 'shot']","{'x': 80, 'y': 29}",Arminia Bielefeld,Borussia Dortmund,P. Wimmer,0,20.0,29.0,21.0,25.395243649156036,0.23876830545815816,6.06357929280604,644.9184,16377.859901823873,8.895243649156036,79.1253595778508,703.8393522720651
775293,5232566,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 89, 'y': 17}",Borussia Dortmund,Arminia Bielefeld,M. Dahoud,0,11.0,17.0,33.0,25.23798922259854,0.13476407802795867,3.4011743488630497,636.9561,16075.491187068399,8.73798922259854,76.35245565424823,667.1669346257539
776063,5232567,free_kick,"['free_kick_shot', 'shot']","{'x': 77, 'y': 54}",Eintracht Frankfurt,Bochum,F. Kostić,0,23.0,54.0,4.0,24.302693266385106,0.29718518903813607,7.222400492506494,590.6209,14353.67856941631,7.802693266385106,60.88202220929147,475.043744736347
777937,5232568,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 74, 'y': 55}",Bayer Leverkusen,Köln,K. Demirbay,0,26.0,55.0,5.0,27.5109069279804,0.2625873345348687,7.224015720855227,756.85,20821.629908441966,11.0109069279804,121.24007137664678,1334.9631418699582
778273,5232568,free_kick,"['free_kick_shot', 'shot']","{'x': 77, 'y': 52}",Bayer Leverkusen,Köln,K. Demirbay,0,23.0,52.0,2.0,24.188263683034382,0.29990059316431267,7.254074626156814,585.0721,14151.87822838666,7.688263683034382,59.1093984598654,454.4486415049916
782708,5232571,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 76, 'y': 32}",Freiburg,Wolfsburg,V. Grifo,1,24.0,32.0,18.0,28.015310100014954,0.2347029410650862,6.575275675323924,784.8575999999999,21988.029048353495,11.515310100014954,132.6023666995064,1526.9573725407129
788966,5232560,free_kick,"['free_kick_shot', 'shot']","{'x': 80, 'y': 47}",Borussia M'gladbach,Stuttgart,A. Pléa,0,20.0,47.0,3.0,21.09885304939584,0.3420332348867187,7.216508960884369,445.1616000000001,9392.399181633933,4.598853049395839,21.149449369937404,97.26320972797953
789471,5232560,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 91, 'y': 14}",Stuttgart,Borussia M'gladbach,Omar Marmoush,0,9.0,14.0,36.0,26.24067262857414,0.1020968589334245,2.6790902516777075,688.5729,18068.61604980792,9.740672628574139,94.88070325705341,924.2018691958453
796203,5232562,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 80, 'y': 48}",Eintracht Frankfurt,Hertha BSC,F. Kostić,0,20.0,48.0,2.0,21.043992016725344,0.3437332798107928,7.233520396221143,442.8496,9319.323447010012,4.543992016725344,20.64786344806366,93.8237266704363
796453,5232562,free_kick,"['free_kick_shot', 'shot']","{'x': 65, 'y': 46}",Hertha BSC,Eintracht Frankfurt,S. Jovetić,0,35.0,46.0,4.0,36.85052102752416,0.19746488355320585,7.276683843575022,1357.9609000000003,50041.56670000564,20.35052102752416,414.143706091703,8428.040199235988
797345,5232565,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 80, 'y': 27}",Bochum,Greuther Fürth,E. Löwen,0,20.0,27.0,23.0,26.18414787614827,0.2248116642286618,5.886501860446273,685.6096,17952.103151706862,9.68414787614827,93.78272008710704,908.2057295509653
801044,5232554,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 78, 'y': 67}",Borussia Dortmund,Augsburg,Raphaël Guerreiro,0,22.0,67.0,17.0,25.831058824601055,0.2530661612071617,6.536966896658167,667.2436,17235.60868193858,9.331058824601055,87.06865878816521,812.4427769314872
808160,5232550,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 80, 'y': 71}",Mainz 05,Union Berlin,Aarón Martín,0,20.0,71.0,21.0,25.395243649156036,0.23876830545815816,6.06357929280604,644.9184,16377.859901823873,8.895243649156036,79.1253595778508,703.8393522720651
809005,5232550,free_kick,"['free_kick_shot', 'shot']","{'x': 71, 'y': 55}",Mainz 05,Union Berlin,A. Stach,0,29.0,55.0,5.0,30.63923138722641,0.23636832891753554,7.24214392231641,938.7624999999999,28762.961455151133,14.13923138722641,199.91786422152848,2826.6849406683027
810888,5232552,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 51}",Freiburg,Hertha BSC,V. Grifo,0,25.0,51.0,1.0,26.25880614194027,0.2768909612705452,7.270826074458737,689.5249,18106.10067914075,9.75880614194027,95.23429731597112,929.3730455704647
811714,5232552,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 78, 'y': 76}",Freiburg,Hertha BSC,V. Grifo,0,22.0,76.0,26.0,29.089386380602807,0.20031800200165698,5.827127759216566,846.1924000000001,24615.217675929605,12.589386380602807,158.49264944010744,1995.325202286944
812896,5232556,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 50}",Köln,Greuther Fürth,F. Kainz,0,28.0,50.0,0.0,29.4,0.24770521650787172,7.282533365331428,864.3599999999999,25412.183999999997,12.899999999999999,166.40999999999997,2146.6889999999994
816412,5232545,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 32}",RB Leipzig,Hertha BSC,D. Szoboszlai,0,28.0,32.0,18.0,31.846155183946458,0.21181423836820634,6.745469105243325,1014.1775999999999,32297.65723368237,15.346155183946458,235.50447892976675,3614.088280170649
816568,5232545,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 81, 'y': 49}",Hertha BSC,RB Leipzig,S. Jovetić,0,19.0,49.0,1.0,19.961585608362878,0.3624834624520321,7.23574466735203,398.46489999999994,7953.991213277753,3.4615856083628778,11.982574924024995,41.47870890813483
818559,5232540,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 79, 'y': 73}",Borussia Dortmund,Borussia M'gladbach,Raphaël Guerreiro,0,21.0,73.0,23.0,27.033536579589438,0.2212975762923994,5.982456123675064,730.8121000000002,19756.435638156578,10.533536579589438,110.95539287354875,1168.752689536243
820098,5232539,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 80, 'y': 68}",Greuther Fürth,Bayern München,B. Hrgota,1,20.0,68.0,18.0,24.30673980607025,0.26018325507704954,6.32420668305425,590.8176000000001,14360.849676046892,7.806739806070251,60.94518639968178,475.783212654767
820809,5232539,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 44}",Bayern München,Greuther Fürth,R. Lewandowski,0,24.0,44.0,6.0,25.528149169103504,0.2813317998822807,7.181880153407237,651.6863999999999,16636.34763067605,9.028149169103504,81.50747741958428,735.8616645413424
821946,5232547,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 49}",Köln,Eintracht Frankfurt,F. Kainz,0,25.0,49.0,1.0,26.25880614194027,0.2768909612705452,7.270826074458737,689.5249,18106.10067914075,9.75880614194027,95.23429731597112,929.3730455704647
826411,5232544,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 37}",Freiburg,Augsburg,J. Schmid,0,24.0,37.0,13.0,26.705535006810855,0.25773628098040063,6.882985274247328,713.1856,19046.003007153406,10.205535006810855,104.15294477524185,1062.9365239661684
826592,5232544,free_kick,"['free_kick_shot', 'shot']","{'x': 74, 'y': 41}",Freiburg,Augsburg,V. Grifo,0,26.0,41.0,9.0,27.97756958708172,0.254131011754112,7.109968065586152,782.7444,21899.28591989853,11.477569587081721,131.73460362630325,1511.9930801475236
827375,5232544,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 23}",Freiburg,Augsburg,V. Grifo,0,24.0,23.0,27.0,31.17899292793146,0.19008090127232172,5.926531076504557,972.1296,30310.02192343284,14.67899292793146,215.47283337826184,3162.9241973208595
828430,5232546,free_kick,"['free_kick_shot', 'shot']","{'x': 71, 'y': 46}",Arminia Bielefeld,Union Berlin,P. Wimmer,0,29.0,46.0,4.0,30.571243023468966,0.23739655166251458,7.257507673808239,934.6008999999999,28571.911243852814,14.071243023468966,197.99988022552407,2786.1044332710962
830830,5232543,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 76, 'y': 35}",Mainz 05,Bayer Leverkusen,Aarón Martín,1,24.0,35.0,15.0,27.18602582210206,0.2489212423659711,6.767179322631016,739.08,20092.64796459919,10.68602582210206,114.19114787063201,1220.2495548010484
831996,5232536,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 72, 'y': 53}",Arminia Bielefeld,Hoffenheim,G. Castro,0,28.0,53.0,3.0,29.47069052465517,0.24654809308038175,7.265942550615807,868.5215999999999,25595.931287578343,12.970690524655168,168.23881268637936,2182.1735735904567
834509,5232533,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 73, 'y': 45}",Borussia Dortmund,Union Berlin,Raphaël Guerreiro,0,27.0,45.0,5.0,28.553152190257382,0.2532363159129409,7.230695068362298,815.2824999999999,23278.885300553513,12.053152190257382,145.27847772150633,1751.0636019462322
841054,5232535,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 21}",Mainz 05,Freiburg,A. Stach,0,24.0,21.0,29.0,31.998724974598595,0.18055516492546617,5.777535065193282,1023.9183999999998,32764.08327803103,15.498724974598595,240.21047583824623,3722.956101034439
841353,5232535,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 79, 'y': 49}",Freiburg,Mainz 05,V. Grifo,0,21.0,49.0,1.0,22.060482768969496,0.32867468087082835,7.250722133947457,486.66490000000005,10736.062640712264,5.5604827689694964,30.918968624006677,171.92439226809765
841448,5232535,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 79, 'y': 23}",Freiburg,Mainz 05,V. Grifo,0,21.0,23.0,27.0,28.69306710688141,0.19671482476102217,5.6443516677864265,823.2921,23622.77547386532,12.193067106881411,148.67088547291343,1812.7540834107142
841596,5232535,free_kick,"['free_kick_shot', 'shot']","{'x': 81, 'y': 28}",Freiburg,Mainz 05,V. Grifo,0,19.0,28.0,22.0,24.936000080205325,0.2355697842561888,5.874168159106275,621.8041,15505.307087472,8.436000080205325,71.16609735322425,600.3572029796998
843698,5232537,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 75, 'y': 37}",Bayern München,Bochum,L. Sané,0,25.0,37.0,13.0,27.698521621198488,0.24958906258641195,6.9132480464643935,767.2081000000001,21250.530145808614,11.198521621198488,125.40688650045,1404.371729922474
844229,5232537,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 34}",Bayern München,Bochum,R. Lewandowski,0,24.0,34.0,16.0,27.448395217207143,0.24429086770712397,6.705392284779604,753.4143999999999,20680.016213534986,10.948395217207143,119.86735783216423,1312.355207188924
845230,5232538,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 78, 'y': 72}",Greuther Fürth,Hertha BSC,B. Hrgota,0,22.0,72.0,22.0,27.521111896142568,0.22347334793907603,6.1502350144369125,757.4115999999999,20844.809395036376,11.021111896142568,121.46490742729522,1338.678336210819
845332,5232538,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 88, 'y': 15}",Hertha BSC,Greuther Fürth,S. Jovetić,0,12.0,15.0,35.0,26.929537686339884,0.12885696832489196,3.470058584652683,725.2,19529.300730133687,10.429537686339884,108.7752563507839,1134.4756354517826
846596,5232530,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 81, 'y': 44}",RB Leipzig,Köln,C. Nkunku,1,19.0,44.0,6.0,20.362929553480267,0.3490432767175596,7.107543654915585,414.6489000000001,8443.466340128085,3.8629295534802672,14.922224735151257,57.64350293309004
848514,5232523,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 69}",Greuther Fürth,Wolfsburg,B. Hrgota,0,24.0,69.0,19.0,28.319011282175797,0.2297900618215813,6.507427353257235,801.9664000000001,22710.89552952591,11.819011282175797,139.6890276881988,1650.9861942429886
848614,5232523,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 76, 'y': 27}",Wolfsburg,Greuther Fürth,A. Vranckx,0,24.0,27.0,23.0,29.658887369555856,0.2098106222551655,6.222749614402383,879.6495999999999,26089.42841107486,13.158887369555856,173.15631680465663,2278.544470159609
848995,5232523,free_kick,"['free_kick_shot', 'shot']","{'x': 73, 'y': 33}",Wolfsburg,Greuther Fürth,M. Arnold,0,27.0,33.0,17.0,30.616271817450276,0.22093416999379709,6.764180602292858,937.3561,28698.349147345103,14.116271817450276,199.2691300241409,2812.9372042476148
849097,5232523,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 71, 'y': 72}",Wolfsburg,Greuther Fürth,M. Arnold,1,29.0,72.0,22.0,33.92645133225696,0.19348105631672186,6.564125640842932,1151.0041,39049.48458187823,17.42645133225696,303.68120603552035,5292.085757499094
849938,5232522,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']","{'x': 83, 'y': 30}",Bayer Leverkusen,Borussia Dortmund,R. Andrich,1,17.0,30.0,20.0,22.440643930154945,0.26049857547762456,5.845755776605965,503.5825,11300.715571957251,5.940643930154945,35.29125030488679,209.65275191130453
852105,5232521,free_kick,"['free_kick_shot', 'shot']","{'x': 68, 'y': 39}",Bayern München,RB Leipzig,L. Sané,0,32.0,39.0,11.0,34.422527507433266,0.20693814753350423,7.123334075809333,1184.9103999999998,40787.61083784375,17.922527507433266,321.21699225470206,5757.020379539876
852706,5232521,free_kick,"['free_kick_shot', 'shot']","{'x': 88, 'y': 13}",Bayern München,RB Leipzig,J. Kimmich,0,12.0,13.0,37.0,28.138685114980053,0.11794081725142275,3.318699518841192,791.7855999999999,22279.80567697555,11.638685114980053,135.45899120565824,1576.5645446355086
856249,5232525,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 71, 'y': 55}",Mainz 05,Hoffenheim,A. Stach,0,29.0,55.0,5.0,30.63923138722641,0.23636832891753554,7.24214392231641,938.7624999999999,28762.961455151133,14.13923138722641,199.91786422152848,2826.6849406683027
859657,5232528,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 80, 'y': 59}",Borussia M'gladbach,Arminia Bielefeld,R. Bensebaini,0,20.0,59.0,9.0,21.873600526662273,0.3192334126654537,6.982784143407263,478.4544000000001,10465.520415823883,5.373600526662273,28.875582620145053,155.16584597529143
860650,5232529,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 73, 'y': 44}",Freiburg,Köln,V. Grifo,0,27.0,44.0,6.0,28.642082675671475,0.25170691862348576,7.209410373252391,820.3689,23497.073858349664,12.142082675671475,147.43017170284136,1790.109333704341
866141,5232512,free_kick,"['free_kick_shot', 'opportunity', 'shot']","{'x': 78, 'y': 23}",Wolfsburg,RB Leipzig,A. Vranckx,0,22.0,23.0,27.0,29.507619355007275,0.19473734542209659,5.7462354629197945,870.6995999999999,25692.27236935709,13.007619355007275,169.1981612847599,2200.8652775592855
