,matchId,Type,SecondaryType,location,team,opponentTeam,Player,goal,X,Y,C,distance,angle,arc_length,distance_squared,distance_cube,adj_distance,adj_distance_squared,adj_distance_cube
1012518,5232432,free_kick,['free_kick_cross'],"{'x': 63, 'y': 6}",Borussia Dortmund,RB Leipzig,J. Brandt,0,37.0,6.0,44.0,49.035995962150096,0.11837584471508043,5.804677443464791,2404.5289000000007,117908.46943127325,32.535995962150096,1058.5910332490473,34442.313583359304
1012783,5232432,free_kick,['free_kick_cross'],"{'x': 66, 'y': 32}",Borussia Dortmund,RB Leipzig,M. Reus,0,34.0,32.0,18.0,37.74,0.18314096859475268,6.911740154765966,1424.3076,53753.36882400001,21.240000000000002,451.1376000000001,9582.162624000002
1012928,5232432,free_kick,['free_kick_cross'],"{'x': 75, 'y': 5}",Borussia Dortmund,RB Leipzig,M. Reus,0,25.0,5.0,45.0,40.31652886844303,0.11863800211564947,4.783072437189987,1625.4225000000001,65531.39314466685,23.81652886844303,567.2270473413802,13509.379347967682
1013037,5232432,free_kick,['free_kick_cross'],"{'x': 65, 'y': 27}",RB Leipzig,Borussia Dortmund,Angeliño,0,35.0,27.0,23.0,39.93960565654098,0.16845651318791205,6.7280867070011015,1595.1721,63710.54462831635,23.439605656540976,549.4151133341477,12878.07359829619
1013572,5232432,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 74, 'y': 9}",Borussia Dortmund,RB Leipzig,M. Reus,0,26.0,9.0,41.0,39.02030753338574,0.13164702483278595,5.136907394830577,1522.5844,59411.71153353561,22.52030753338574,507.1642513982705,11421.49491142841
1013744,5232432,free_kick,['free_kick_cross'],"{'x': 72, 'y': 80}",RB Leipzig,Borussia Dortmund,D. Szoboszlai,0,28.0,80.0,30.0,35.78435412299627,0.16823433412265987,6.020156987891736,1280.5200000000002,45822.58114157919,19.28435412299627,371.8863139411232,7171.587371536385
1013783,5232432,free_kick,['free_kick_cross'],"{'x': 60, 'y': 14}",Borussia Dortmund,RB Leipzig,T. Hazard,0,40.0,14.0,36.0,48.6134796121405,0.13009358350362638,6.324301769323839,2363.2704000000003,114886.79740837513,32.1134796121405,1031.2755727993638,33117.84708159088
1013863,5232432,free_kick,['free_kick_cross'],"{'x': 55, 'y': 10}",Borussia Dortmund,RB Leipzig,T. Hazard,0,45.0,10.0,40.0,54.51974412999386,0.11635918284897294,6.343872876101175,2972.4025,162054.62375135408,38.01974412999386,1445.5009437102026,54957.57601952656
1013875,5232432,free_kick,['free_kick_cross'],"{'x': 35, 'y': 27}",Borussia Dortmund,RB Leipzig,T. Hazard,0,65.0,27.0,23.0,70.01908382719671,0.10182735365814306,7.129858011691125,4902.6721,343280.6087471585,53.51908382719671,2864.2923337025086,153294.30151302143
1014198,5232431,free_kick,['free_kick_cross'],"{'x': 69, 'y': 8}",Freiburg,Bayern München,C. Günter,0,31.0,8.0,42.0,43.30330356912737,0.1272855971395526,5.511886852911696,1875.1760999999995,81201.31990387233,26.803303569127372,718.4170822187962,19255.951143957132
1014236,5232431,free_kick,['free_kick_cross'],"{'x': 68, 'y': 23}",Freiburg,Bayern München,C. Günter,0,32.0,23.0,27.0,38.289027148779844,0.16772157053659775,6.421895767711785,1466.0496,56133.61293585783,21.789027148779844,474.76170409026514,10344.59565962377
1014596,5232431,free_kick,['free_kick_cross'],"{'x': 91, 'y': 89}",Freiburg,Bayern München,V. Grifo,0,9.0,89.0,39.0,28.153381679649073,0.0885415912205542,2.492745212155728,792.6129000000001,22314.733497913523,11.653381679649073,135.80130457158063,1582.5444347669018
1015558,5232431,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 79, 'y': 23}",Freiburg,Bayern München,V. Grifo,0,21.0,23.0,27.0,28.69306710688141,0.19671482476102217,5.6443516677864265,823.2921,23622.77547386532,12.193067106881411,148.67088547291343,1812.7540834107142
1015958,5232433,free_kick,['free_kick_cross'],"{'x': 71, 'y': 44}",Wolfsburg,Augsburg,M. Arnold,0,29.0,44.0,6.0,30.72212395001361,0.23512342182298757,7.223490908797159,943.8489,28997.042895884,14.22212395001361,202.26880964955075,2876.6920820576197
1016309,5232433,free_kick,['free_kick_cross'],"{'x': 80, 'y': 16}",Wolfsburg,Augsburg,M. Arnold,0,20.0,16.0,34.0,31.2335460682901,0.15843006674746477,4.948332788359216,975.5343999999999,30469.398623601737,14.7335460682901,217.07737974642666,3198.319574877681
1016588,5232433,free_kick,['free_kick_cross'],"{'x': 61, 'y': 9}",Augsburg,Wolfsburg,D. Caligiuri,0,39.0,9.0,41.0,49.539851634820224,0.12219778285447976,6.053660032714905,2454.1969,121580.55030863572,33.039851634820224,1091.6317960509325,36067.35258137514
1017381,5232433,free_kick,['free_kick_cross'],"{'x': 62, 'y': 19}",Augsburg,Wolfsburg,A. Maier,0,38.0,19.0,31.0,45.12622740712988,0.1433843086624964,6.4703929193179155,2036.3764,91893.98451291249,28.626227407129882,819.460895564714,23458.073947685814
1017443,5232433,free_kick,['free_kick_cross'],"{'x': 64, 'y': 88}",Augsburg,Wolfsburg,A. Maier,0,36.0,88.0,38.0,45.7880508429874,0.13205280026840152,6.046440332648429,2096.5455999999995,95996.7365274415,29.288050842987403,857.7899221814151,25122.994853451495
1017795,5232434,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 63, 'y': 25}",Stuttgart,Arminia Bielefeld,B. Sosa,0,37.0,25.0,25.0,42.40663273592941,0.15799623390876388,6.700088265028947,1798.3225000000002,76260.80179825843,25.906632735929414,671.1536197143296,17387.33033532877
1018069,5232434,free_kick,['free_kick_cross'],"{'x': 65, 'y': 73}",Arminia Bielefeld,Stuttgart,J. Barrett Laursen,0,35.0,73.0,23.0,39.93960565654098,0.16845651318791205,6.7280867070011015,1595.1721,63710.54462831635,23.439605656540976,549.4151133341477,12878.07359829619
1018632,5232434,free_kick,['free_kick_cross'],"{'x': 69, 'y': 24}",Stuttgart,Arminia Bielefeld,B. Sosa,0,31.0,24.0,26.0,37.0416643794525,0.17359940644433766,6.430410949983319,1372.0849,50824.30836591464,20.5416643794525,421.95997547806763,8667.760197832471
1018919,5232434,free_kick,['free_kick_cross'],"{'x': 72, 'y': 24}",Arminia Bielefeld,Stuttgart,C. Brunner,0,28.0,24.0,26.0,34.30659411833241,0.18289174663243357,6.274392919311787,1176.9424000000001,40376.88521745604,17.806594118332413,317.0747940950305,5646.0221636040305
1018988,5232434,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 93, 'y': 91}",Arminia Bielefeld,Stuttgart,J. Barrett Laursen,0,7.0,91.0,41.0,28.83256665647372,0.06568431798343574,1.8938474765424265,831.3169000000001,23968.9999319031,12.33256665647372,152.09220033636737,1875.6871985780053
1019145,5232434,free_kick,['free_kick_cross'],"{'x': 61, 'y': 69}",Arminia Bielefeld,Stuttgart,J. Barrett Laursen,0,39.0,69.0,19.0,42.93982883058572,0.16232043647436398,6.9700117579151515,1843.8289000000004,79173.69735888716,26.439828830585718,699.0645485906717,18483.147006268035
1019364,5232434,free_kick,['free_kick_cross'],"{'x': 58, 'y': 83}",Stuttgart,Arminia Bielefeld,P. Klement,0,42.0,83.0,33.0,49.480941785701695,0.13180480409349415,6.521825838426,2448.3636,121147.33676183103,32.980941785701695,1087.742521071844,35874.77276530289
1019956,5232438,free_kick,['free_kick_cross'],"{'x': 74, 'y': 12}",Bochum,Hoffenheim,E. Löwen,0,26.0,12.0,38.0,37.58983373200792,0.1418222324270102,5.331074136433495,1412.9956000000004,53114.269668058776,21.089833732007918,444.78108684373905,9380.35916867623
1020716,5232438,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 68, 'y': 26}",Bochum,Hoffenheim,E. Löwen,0,32.0,26.0,24.0,37.35374680001994,0.1761358051643216,6.579332268525714,1395.3024,52119.77255906014,20.85374680001994,434.87875559934196,9068.85145797643
1021239,5232435,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 90, 'y': 88}",Borussia M'gladbach,Mainz 05,J. Hofmann,0,10.0,88.0,38.0,27.89185544204616,0.10019180180257799,2.794535252355645,777.9556,21698.62513553029,11.391855442046161,129.77437041247674,1478.3708678214873
1021434,5232435,free_kick,['free_kick_cross'],"{'x': 67, 'y': 17}",Mainz 05,Borussia M'gladbach,J. Boëtius,0,33.0,17.0,33.0,41.28166784421386,0.14890205119746866,6.146925018856027,1704.1761000000004,70351.2317082478,24.781667844213857,614.1310611409431,15219.191970009442
1022353,5232435,free_kick,['free_kick_cross'],"{'x': 63, 'y': 17}",Mainz 05,Borussia M'gladbach,Aarón Martín,0,37.0,17.0,33.0,44.86508776320404,0.1412803851954356,6.33855688101249,2012.8761000000006,90307.8628829559,28.365087763204038,804.5782038142675,22821.93136355276
1022471,5232435,free_kick,['free_kick_cross'],"{'x': 66, 'y': 80}",Mainz 05,Borussia M'gladbach,Aarón Martín,0,34.0,80.0,30.0,41.11751451632261,0.15456195586936447,6.355203464129808,1690.6500000000003,69515.32591702083,24.617514516322608,606.0220209613543,14918.755898227304
1022813,5232435,free_kick,['free_kick_cross'],"{'x': 71, 'y': 7}",Mainz 05,Borussia M'gladbach,J. Boëtius,0,29.0,7.0,43.0,42.21587497612717,0.12535459972882038,5.291954109834346,1782.1801,75236.29228654181,25.715874976127168,661.3062257878034,17006.068223293678
1022886,5232435,free_kick,['free_kick_cross'],"{'x': 67, 'y': 14}",Borussia M'gladbach,Mainz 05,J. Hofmann,0,33.0,14.0,36.0,42.42514466681286,0.14103247318871467,5.983323077749627,1799.8928999999998,76360.71666726933,25.925144666812862,672.1131259951754,17424.63002388874
1023426,5232426,free_kick,['free_kick_cross'],"{'x': 76, 'y': 83}",Borussia M'gladbach,Bochum,J. Hofmann,0,24.0,83.0,33.0,33.74305261827981,0.16249370615395792,5.4830336768923,1138.5936000000002,38419.62375563664,17.243052618279812,297.3228635967663,5126.753781616672
1023892,5232426,free_kick,['free_kick_cross'],"{'x': 68, 'y': 20}",Borussia M'gladbach,Bochum,J. Hofmann,0,32.0,20.0,30.0,39.30801444998208,0.1592129026237118,6.258343076956454,1545.1200000000001,60735.59928695632,22.808014449982082,520.2055231505915,11864.855088979179
1024499,5232426,free_kick,['free_kick_cross'],"{'x': 61, 'y': 16}",Bochum,Borussia M'gladbach,D. Blum,0,39.0,16.0,34.0,47.02591732225965,0.1355371361552377,6.373758158932056,2211.4369,103994.8488227942,30.52591732225965,931.8316283654318,28445.015245749753
1024523,5232426,free_kick,['free_kick_cross'],"{'x': 84, 'y': 12}",Borussia M'gladbach,Bochum,J. Hofmann,0,16.0,12.0,38.0,30.821187517680105,0.13056051787043815,4.024030203690199,949.9455999999999,29278.451469195137,14.321187517680105,205.09641191655646,2937.2241742603655
1024571,5232426,free_kick,['free_kick_cross'],"{'x': 55, 'y': 69}",Bochum,Borussia M'gladbach,D. Blum,0,45.0,69.0,19.0,48.98457818538402,0.14394982191061736,7.051321306152741,2399.4889,117537.95162701108,32.48457818538402,1055.2478198823271,34279.28030992349
1024651,5232426,free_kick,['free_kick_cross'],"{'x': 79, 'y': 85}",Bochum,Borussia M'gladbach,D. Blum,0,21.0,85.0,35.0,32.444452530440394,0.15407954277209826,4.999026411381302,1052.6425000000002,34152.4096227741,15.944452530440394,254.2255664954671,4053.487477011293
1024952,5232429,free_kick,['free_kick_cross'],"{'x': 65, 'y': 26}",Stuttgart,Augsburg,B. Sosa,0,35.0,26.0,24.0,40.21075602373077,0.16621547476571916,6.683649903172911,1616.9049000000002,65016.9684474748,23.710756023730767,562.1999512168849,13330.185879856896
1024964,5232429,free_kick,['free_kick_cross'],"{'x': 56, 'y': 22}",Stuttgart,Augsburg,M. Kempf,0,44.0,22.0,28.0,49.96960676251115,0.1353363496546553,6.762704172916837,2496.9616,124772.18925309065,33.46960676251115,1120.214576837132,37493.141376371634
1025109,5232429,free_kick,['free_kick_cross'],"{'x': 68, 'y': 9}",Augsburg,Stuttgart,D. Caligiuri,0,32.0,9.0,41.0,43.66067338005679,0.12921284591432292,5.641519861972858,1906.2543999999998,83228.35073769612,27.160673380056792,737.7021784581257,20036.48792085752
1025149,5232429,free_kick,['free_kick_cross'],"{'x': 61, 'y': 19}",Stuttgart,Augsburg,B. Sosa,0,39.0,19.0,31.0,46.05723504510448,0.14125969934642624,6.506031175199144,2121.2689,97699.78032117023,29.557235045104477,873.6301435115522,25822.091494259304
1025283,5232429,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 73, 'y': 15}",Augsburg,Stuttgart,D. Caligiuri,0,27.0,15.0,35.0,37.01570612591363,0.151777019967021,5.618133567766175,1370.1625,50717.532444747136,20.51570612591363,420.8941978448501,8634.941673087094
1025490,5232429,free_kick,['free_kick_cross'],"{'x': 85, 'y': 9}",Augsburg,Stuttgart,D. Caligiuri,0,15.0,9.0,41.0,32.02119454361439,0.11343818138313594,3.632426074743212,1025.3569000000002,32833.152771537374,15.521194543614392,240.9074800607252,3739.1718650344205
1025558,5232429,free_kick,['free_kick_cross'],"{'x': 98, 'y': 8}",Augsburg,Stuttgart,A. Maier,0,2.0,8.0,42.0,28.63710180866772,0.019053388399246397,0.5456338233893075,820.0835999999999,23484.817544818732,12.137101808667719,147.3092403139652,1787.9072470480949
1025981,5232429,free_kick,['free_kick_cross'],"{'x': 59, 'y': 43}",Augsburg,Stuttgart,M. Pedersen,1,41.0,43.0,7.0,43.312355050262504,0.1676021312712419,7.259243016800734,1875.9600999999998,81252.24991132594,26.812355050262504,718.9023833413372,19275.465948627854
1026282,5232429,free_kick,['free_kick_cross'],"{'x': 66, 'y': 14}",Stuttgart,Augsburg,B. Sosa,0,34.0,14.0,36.0,43.28695415480281,0.13955611590140493,6.040959191046462,1873.7604,81109.38053188496,26.786954154802807,717.5409128915073,19220.73553782016
1026403,5232429,free_kick,['free_kick_cross'],"{'x': 57, 'y': 25}",Stuttgart,Augsburg,B. Sosa,0,43.0,25.0,25.0,48.2444038205469,0.14185828123484173,6.843868205182415,2327.5225000000005,112289.93539140889,31.7444038205469,1007.7071739219526,31989.063461840553
1026440,5232423,free_kick,['free_kick_cross'],"{'x': 72, 'y': 32}",Eintracht Frankfurt,RB Leipzig,F. Kostić,0,28.0,32.0,18.0,31.846155183946458,0.21181423836820634,6.745469105243325,1014.1775999999999,32297.65723368237,15.346155183946458,235.50447892976675,3614.088280170649
1027713,5232423,free_kick,['free_kick_cross'],"{'x': 79, 'y': 6}",RB Leipzig,Eintracht Frankfurt,Angeliño,0,21.0,6.0,44.0,37.16730956095692,0.11744274460850086,4.365030844552556,1381.4089,51343.252216560984,20.667309560956923,427.1376844884214,8827.786750472555
1028240,5232423,free_kick,"['assist', 'free_kick_cross', 'shot_assist']","{'x': 61, 'y': 31}",Eintracht Frankfurt,RB Leipzig,F. Kostić,1,39.0,31.0,19.0,42.93982883058572,0.16232043647436398,6.9700117579151515,1843.8289000000004,79173.69735888716,26.439828830585718,699.0645485906717,18483.147006268035
1028568,5232422,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 63, 'y': 32}",Köln,Borussia Dortmund,M. Uth,0,37.0,32.0,18.0,40.732543500252966,0.1711086816515823,6.969691818644012,1659.1401,67580.99629626406,24.232543500252966,587.2161644916523,14229.741250095665
1029258,5232422,free_kick,['free_kick_cross'],"{'x': 72, 'y': 2}",Köln,Borussia Dortmund,M. Uth,0,28.0,2.0,48.0,43.92868766535144,0.1118333601520291,4.912692748685246,1929.7295999999997,84770.48887698355,27.42868766535144,752.3329070434022,20635.504327659357
1030082,5232424,free_kick,['free_kick_cross'],"{'x': 66, 'y': 66}",Bayer Leverkusen,Wolfsburg,K. Demirbay,0,34.0,66.0,16.0,37.32109859047561,0.18721960456276704,6.987241319956886,1392.8644000000004,51983.229595563665,20.821098590475607,433.51814651430533,9026.3240693346
1030526,5232424,free_kick,['free_kick_cross'],"{'x': 88, 'y': 89}",Bayer Leverkusen,Wolfsburg,K. Demirbay,0,12.0,89.0,39.0,29.36103540408614,0.10825281879890424,3.178414845346749,862.0703999999998,25311.279535214697,12.861035404086142,165.40623166515718,2127.295401502061
1030677,5232424,free_kick,['free_kick_cross'],"{'x': 70, 'y': 10}",Bayer Leverkusen,Wolfsburg,F. Wirtz,0,30.0,10.0,40.0,41.61838536031882,0.1333636479758109,5.550379694515201,1732.0899999999997,72086.78909875461,25.11838536031882,630.9332831094787,15848.025341795019
1030790,5232424,free_kick,['free_kick_cross'],"{'x': 65, 'y': 50}",Wolfsburg,Bayer Leverkusen,M. Arnold,0,35.0,50.0,0.0,36.75,0.1985290282723682,7.2959417890095315,1350.5625,49633.171875,20.25,410.0625,8303.765625
1030894,5232424,free_kick,['free_kick_cross'],"{'x': 76, 'y': 29}",Bayer Leverkusen,Wolfsburg,K. Demirbay,0,24.0,29.0,21.0,28.964778611272003,0.21982940283361657,6.367309985323835,838.9584000000001,24300.244320066984,12.464778611272003,155.370705828024,1936.661450823388
1031010,5232424,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 73, 'y': 14}",Wolfsburg,Bayer Leverkusen,M. Arnold,0,27.0,14.0,36.0,37.45654682428694,0.14824408406455125,5.552711476187393,1402.9929,52551.26925299212,20.95654682428694,439.176854798531,9203.63032172848
1031050,5232424,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 75, 'y': 32}",Bayer Leverkusen,Wolfsburg,K. Demirbay,0,25.0,32.0,18.0,28.963426938123188,0.2286998873371908,6.62393247764773,838.8801,24296.842486195474,12.463426938123188,155.33701104193474,1936.0314879075886
1031874,5232425,free_kick,['free_kick_cross'],"{'x': 73, 'y': 95}",Bayern München,Union Berlin,J. Kimmich,0,27.0,95.0,45.0,41.714296110566224,0.1196113728697019,4.989504226078092,1740.0825000000004,72586.31666181437,25.214296110566224,635.760728351315,16030.259260119312
1032869,5232425,free_kick,['free_kick_cross'],"{'x': 72, 'y': 47}",Union Berlin,Bayern München,C. Trimmel,0,28.0,47.0,3.0,29.47069052465517,0.24654809308038175,7.265942550615807,868.5215999999999,25595.931287578343,12.970690524655168,168.23881268637936,2182.1735735904567
1032974,5232425,free_kick,['free_kick_cross'],"{'x': 73, 'y': 10}",Union Berlin,Bayern München,N. Gießelmann,0,27.0,10.0,40.0,39.28819797343726,0.13479807150601728,5.2959733197659595,1543.5625,60643.789084373755,22.788197973437263,519.3019668765702,11833.956029178642
1033445,5232427,free_kick,['free_kick_cross'],"{'x': 63, 'y': 12}",Greuther Fürth,Freiburg,J. Green,0,37.0,12.0,38.0,46.658633713386855,0.1306881504071124,6.0977305405254665,2177.0281000000004,101577.15670165056,30.158633713386855,909.5431874582342,27430.579837059242
1034020,5232427,free_kick,['free_kick_cross'],"{'x': 71, 'y': 27}",Freiburg,Greuther Fürth,C. Günter,0,29.0,27.0,23.0,34.231741118441526,0.1900895100146974,6.507094896154519,1171.8121000000003,40113.16844665733,17.731741118441526,314.4146430914299,5575.119055144425
1034477,5232427,free_kick,['free_kick_cross'],"{'x': 69, 'y': 78}",Freiburg,Greuther Fürth,V. Grifo,0,31.0,78.0,28.0,37.709734817418166,0.1675614932992185,6.31869947792412,1422.0240999999999,53624.15171497773,21.209734817418166,449.85285102520044,9541.25967710402
1035286,5232430,free_kick,['free_kick_cross'],"{'x': 65, 'y': 21}",Mainz 05,Arminia Bielefeld,Aarón Martín,0,35.0,21.0,29.0,41.706604992494896,0.15460955422790493,6.44823960624895,1739.4409,72546.17452408982,25.206604992494896,635.3729352476686,16015.59460171002
1036041,5232430,free_kick,['free_kick_cross'],"{'x': 64, 'y': 82}",Mainz 05,Arminia Bielefeld,J. Boëtius,0,36.0,82.0,32.0,43.615795303995085,0.14544759678767002,6.343812608949029,1902.3375999999998,82971.96736069326,27.115795303995085,735.266354968162,19937.331975231267
1036126,5232430,free_kick,['free_kick_cross'],"{'x': 62, 'y': 85}",Arminia Bielefeld,Mainz 05,Edimilson Fernandes,0,38.0,85.0,35.0,46.45912181692633,0.13532659639418593,6.287154826947507,2158.45,100279.69148574462,29.959121816926327,897.548980041431,26889.77922971921
1037219,5232428,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 80, 'y': 5}",Hoffenheim,Hertha BSC,R. Skov,0,20.0,5.0,45.0,37.11280102606108,0.11222733594943037,4.165070788776121,1377.3600000000001,51117.68762125549,20.612801026061078,424.88756613998464,8758.122859290868
1038826,5232421,free_kick,['free_kick_cross'],"{'x': 59, 'y': 40}",Bochum,Eintracht Frankfurt,D. Blum,0,41.0,40.0,10.0,43.583741234547546,0.1655449202642297,7.215066967489994,1899.5425,82789.16878402553,27.083741234547546,733.529039259931,19866.710687342238
1039173,5232421,free_kick,['free_kick_cross'],"{'x': 81, 'y': 90}",Eintracht Frankfurt,Bochum,F. Kostić,0,19.0,90.0,40.0,33.73192108374499,0.12914898248767262,4.356443285320137,1137.8425,38381.61341573111,17.231921083744993,296.93910423641523,5116.831210879835
1039285,5232421,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 61, 'y': 31}",Bochum,Eintracht Frankfurt,D. Blum,0,39.0,31.0,19.0,42.93982883058572,0.16232043647436398,6.9700117579151515,1843.8289000000004,79173.69735888716,26.439828830585718,699.0645485906717,18483.147006268035
1039978,5232421,free_kick,['free_kick_cross'],"{'x': 70, 'y': 98}",Bochum,Eintracht Frankfurt,E. Löwen,0,30.0,98.0,48.0,45.360992052643645,0.11232111314919403,5.0949971209046785,2057.6196,93335.66632296379,28.860992052643645,832.9568622627596,24039.961381960493
1040757,5232416,free_kick,['free_kick_cross'],"{'x': 63, 'y': 10}",Stuttgart,Union Berlin,B. Sosa,0,37.0,10.0,40.0,47.42533605574135,0.12651723562874417,6.0001224165366045,2249.1625000000004,106667.28740647135,30.925336055741347,956.3764101605358,29576.261879998092
1041363,5232416,free_kick,['free_kick_cross'],"{'x': 66, 'y': 65}",Union Berlin,Stuttgart,C. Trimmel,0,34.0,65.0,15.0,37.12856043533065,0.18913916032769174,7.022464744914395,1378.5300000000004,51182.834416916376,20.628560435330648,425.537505634089,8778.22615247266
1042039,5232416,free_kick,['free_kick_cross'],"{'x': 69, 'y': 13}",Stuttgart,Union Berlin,B. Sosa,0,31.0,13.0,37.0,41.14034637676256,0.1409572351556421,5.799029478613888,1692.5281000000002,69631.19228640382,24.640346376762558,607.1466695668357,14960.304239624635
1042117,5232416,free_kick,['free_kick_cross'],"{'x': 60, 'y': 26}",Stuttgart,Union Berlin,B. Sosa,0,40.0,26.0,24.0,45.05932090034203,0.15126407349531681,6.815856428318402,2030.3424,91485.8497391706,28.55932090034203,815.6348102887131,23293.97628452495
1042565,5232420,free_kick,['free_kick_cross'],"{'x': 81, 'y': 6}",Köln,Bayer Leverkusen,M. Uth,0,19.0,6.0,44.0,35.96121382823444,0.11361431595579595,4.085708710034966,1293.2089,46505.36177747585,19.461213828234442,378.7388436682635,7370.717621686331
1042784,5232420,free_kick,['free_kick_cross'],"{'x': 83, 'y': 9}",Köln,Bayer Leverkusen,F. Kainz,0,17.0,9.0,41.0,33.10463562705381,0.12012046068160911,3.9765440822185134,1095.9169000000004,36279.92965203038,16.60463562705381,275.71392430722466,4578.12925042656
1043013,5232420,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 80, 'y': 89}",Köln,Bayer Leverkusen,F. Kainz,0,20.0,89.0,39.0,33.827657323557005,0.1350974122439434,4.570028966687431,1144.3103999999998,38709.340082982446,17.327657323557005,300.24770832261873,5202.589401997632
1043150,5232420,free_kick,['free_kick_cross'],"{'x': 69, 'y': 66}",Bayer Leverkusen,Köln,K. Demirbay,0,31.0,66.0,16.0,34.32021124643611,0.20182551780731092,6.926694406068264,1177.8768999999995,40424.98403029729,17.82021124643611,317.559928867608,5658.985015823999
1043418,5232420,free_kick,['free_kick_cross'],"{'x': 67, 'y': 75}",Bayer Leverkusen,Köln,K. Demirbay,0,33.0,75.0,25.0,38.59562799074527,0.1701536957693648,6.567188743164851,1489.6225,57492.915856643944,22.09562799074527,488.2167763054059,10787.456268085149
1043472,5232420,free_kick,['free_kick_cross'],"{'x': 87, 'y': 6}",Köln,Bayer Leverkusen,M. Uth,0,13.0,6.0,44.0,32.886606696343726,0.09327307188045313,3.0674348302922594,1081.5289,35567.81556502927,16.386606696343726,268.52087902065705,4400.146034268002
1043580,5232420,free_kick,['free_kick_cross'],"{'x': 75, 'y': 76}",Köln,Bayer Leverkusen,F. Kainz,0,25.0,76.0,26.0,31.648774067884524,0.19203867051606213,6.077788495459767,1001.6448999999999,31700.833136348785,15.148774067884524,229.48535575981063,3476.4218062934738
1044306,5232418,free_kick,['free_kick_cross'],"{'x': 67, 'y': 82}",Borussia M'gladbach,Hertha BSC,J. Hofmann,0,33.0,82.0,32.0,40.916012757843355,0.15155617890277195,6.201074549515807,1674.1201,68498.319369762,24.416012757843355,596.1416789911694,14555.402839730552
1044430,5232418,free_kick,['free_kick_cross'],"{'x': 83, 'y': 87}",Borussia M'gladbach,Hertha BSC,J. Hofmann,0,17.0,87.0,37.0,30.848794141748883,0.13837109346331886,4.268581377418617,951.6481000000002,29357.19633228646,14.348794141748883,205.88789332228706,2954.2429975598516
1044661,5232418,free_kick,['free_kick_cross'],"{'x': 68, 'y': 18}",Hertha BSC,Borussia M'gladbach,M. Richter,0,32.0,18.0,32.0,40.030708212571014,0.1535596006724087,6.147099567756117,1602.4576000000004,64147.51260861685,23.530708212571014,553.694228985157,13028.817341234208
1044794,5232418,free_kick,"['free_kick_cross', 'shot_assist']","{'x': 77, 'y': 97}",Hertha BSC,Borussia M'gladbach,M. Plattenhardt,0,23.0,97.0,47.0,40.058258823868016,0.11063883957472687,4.43199927165682,1604.6640999999997,64280.04984316922,23.558258823868016,554.9915588123553,13074.634787563433
1044883,5232418,free_kick,['free_kick_cross'],"{'x': 67, 'y': 5}",Hertha BSC,Borussia M'gladbach,M. Richter,0,33.0,5.0,45.0,46.22750804445336,0.11887534436041516,5.495310937708255,2136.9825,98787.37570960604,29.72750804445336,883.7247345330392,26270.93415491333
1044931,5232418,free_kick,['free_kick_cross'],"{'x': 61, 'y': 28}",Borussia M'gladbach,Hertha BSC,J. Hofmann,0,39.0,28.0,22.0,43.59706526820355,0.1575105330184847,6.866996988436408,1900.7041000000004,82865.12070324211,27.09706526820355,734.2509461492832,19896.045811047337
1045039,5232418,free_kick,['free_kick_cross'],"{'x': 71, 'y': 83}",Hertha BSC,Borussia M'gladbach,M. Richter,0,29.0,83.0,33.0,37.82533674668343,0.15598244192933922,5.900088392547249,1430.7561,54118.83128487148,21.325336746683433,454.76998735944676,9698.12312272517
1045620,5232418,free_kick,['free_kick_cross'],"{'x': 68, 'y': 25}",Hertha BSC,Borussia M'gladbach,M. Plattenhardt,0,32.0,25.0,25.0,37.65580964472813,0.17335151707707067,6.52769172867901,1417.96,53394.4318438387,21.15580964472813,447.5682817239718,9468.6693711704
1045787,5232413,free_kick,['free_kick_cross'],"{'x': 69, 'y': 25}",Bayern München,Hoffenheim,J. Kimmich,0,31.0,25.0,25.0,36.72196209354832,0.17660291772437794,6.48520565028464,1348.5024999999998,49519.65768805514,20.22196209354832,408.9277509129052,8269.321477960739
1046876,5232413,free_kick,['free_kick_cross'],"{'x': 73, 'y': 24}",Bayern München,Hoffenheim,J. Kimmich,0,27.0,24.0,26.0,33.41114933671094,0.18598422047505955,6.2139465645639875,1116.3049,37297.029719202175,16.911149336710942,285.9869718885389,4836.368389960836
1047101,5232413,free_kick,['free_kick_cross'],"{'x': 71, 'y': 22}",Hoffenheim,Bayern München,D. Raum,0,29.0,22.0,28.0,35.91272894114286,0.17289329424419334,6.20907001193297,1289.7241,46317.51201215942,19.41272894114286,376.85404494228555,7315.7654248378585
